1rf6_A	No repeats found			
1rf6_B	No repeats found			
1rf6_C	No repeats found			
1rf6_D	No repeats found			
1ri6_A	4-117;189-312	0.84920;0.84920	TP	
1rmg_A	No repeats found			
1rpx_A	No repeats found			
1rpx_B	No repeats found			
1rpx_C	No repeats found			
1ru4_A	No repeats found			
1rwi_A	12-136;141-262	0.92116;0.92116	TP	
1rwi_B	12-136;141-262	0.92162;0.92162	TP	
1rwl_A	12-136;141-262	0.92045;0.92045	TP	
1rwr_A	No repeats found			
1ryw_A	2-205;211-413	0.78896;0.78896	TP	
1ryw_B	2-205;211-413	0.78660;0.78660	TP	
1ryw_C	2-205;211-413	0.78695;0.78695	TP	
1ryw_D	2-205;211-413	0.78567;0.78567	TP	
1ryw_E	2-205;211-413	0.78565;0.78565	TP	
1ryw_F	2-205;211-413	0.78701;0.78701	TP	
1ryw_G	2-205;211-413	0.78670;0.78670	TP	
1ryw_H	2-205;211-413	0.78742;0.78742	TP	
1rz4_A				211-225;212-226
1s18_A	No repeats found			
1s1d_B	No repeats found			
1s4u_X	3-54;281-331	0.66016;0.66016	TP	
1s5w_A	No repeats found			
1s63_A	114-186;257-322	0.81045;0.81045	TP	
1s64_A	106-177;209-285	0.84630;0.84630	TP	
1s64_C	106-177;209-285	0.84652;0.84652	TP	
1s64_E	106-177;209-285	0.84648;0.84648	TP	
1s64_G	106-177;209-285	0.84639;0.84639	TP	
1s64_I	106-177;209-285	0.84614;0.84614	TP	
1s64_K	106-177;209-285	0.84609;0.84609	TP	
1sa4_A	114-186;257-322	0.81420;0.81420	TP	
1sa5_A	106-177;209-285	0.81211;0.81211	TP	
1sa8_A	49-68;73-92	0.78181;0.78181	TP	
1sfj_B	No repeats found			
1sly_A	19-178;333-500	;		
1so3_A	No repeats found			
1so3_B	No repeats found			
1so4_A	No repeats found			
1so4_B	No repeats found			
1so5_A	No repeats found			
1so5_B	No repeats found			
1so6_A	No repeats found			
1so6_B	No repeats found			
1so7_A	105-139;176-209	0.47659;0.47659		
1spq_A	No repeats found			
1sq9_A	14-44;289-321	0.79762;0.79762	TP	
1sr4_A	No repeats found			
1ssm_B	No repeats found			
1ssm_C	No repeats found			
1ssm_E	No repeats found			
1ssm_F	No repeats found			
1sst_A	No repeats found			
1sst_B	No repeats found			
1sst_C	No repeats found			
1st8_A	18-82;124-200	0.64185;0.64185	TP	
1svx_A	21-101;87-167	0.93672;0.93672	TP	
1sw6_A	66-164;224-316	;		
1sza_A	No repeats found			
1sza_C	No repeats found			
1t08_A	7-145;345-503	;		
1t3d_B				1-7;2-8
1tbg_A	48-170;219-340	0.88222;0.88222	TP	
1tbg_B	48-170;219-340	0.88780;0.88780	TP	
1tbg_C	48-170;219-340	0.88178;0.88178	TP	
1tbg_D	48-170;219-340	0.89064;0.89064	TP	
1tdq_A	15-98;197-278	0.89971;0.89971	TP	
1tdt_A	108-152;175-214	0.76239;0.76239	TP	
1tdt_B	108-152;175-214	0.74737;0.74737	TP	
1tdt_C	108-152;175-214	0.76448;0.76448	TP	
1tf6_D	13-98;105-188	0.42518;0.42518		
1th1_A	3-158;335-516	;		
1th1_B	3-158;335-516	;		
1thf_D	43-98;164-219	0.76111;0.76111	TP	
1tie_A	91-109;154-172	;		
1tjc_A				103-107;104-108
1tkk_F	No repeats found			
1tl2_A	4-95;145-236	0.97363;0.97363	TP	
1tn6_A	114-186;257-322	0.81316;0.81316	TP	
1tn7_A	106-177;209-285	0.80835;0.80835	TP	
1tn8_A	106-177;209-285	0.80948;0.80948	TP	
1tnb_A	106-177;209-285	0.84645;0.84645	TP	
1tnb_C	106-177;209-285	0.84710;0.84710	TP	
1tnb_E	106-177;209-285	0.84594;0.84594	TP	
1tnb_G	106-177;209-285	0.84604;0.84604	TP	
1tnb_I	106-177;209-285	0.84638;0.84638	TP	
1tnb_K	106-177;209-285	0.84596;0.84596	TP	
1tno_A	106-177;209-285	0.84675;0.84675	TP	
1tno_C	106-177;209-285	0.84761;0.84761	TP	
1tno_E	106-177;209-285	0.84702;0.84702	TP	
1tno_G	106-177;209-285	0.84715;0.84715	TP	
1tno_I	106-177;209-285	0.84721;0.84721	TP	
1tno_K	106-177;209-285	0.84630;0.84630	TP	
1tnr_R	1-59;84-139	;		
1tnu_A	106-177;209-285	0.84708;0.84708	TP	
1tnu_C	106-177;209-285	0.84787;0.84787	TP	
1tnu_E	106-177;209-285	0.84702;0.84702	TP	
1tnu_G	106-177;209-285	0.84733;0.84733	TP	
1tnu_I	106-177;209-285	0.84740;0.84740	TP	
1tnu_K	106-177;209-285	0.84681;0.84681	TP	
1tny_A	106-177;209-285	0.84708;0.84708	TP	
1tny_C	106-177;209-285	0.84742;0.84742	TP	
1tny_E	106-177;209-285	0.84656;0.84656	TP	
1tny_G	106-177;209-285	0.84666;0.84666	TP	
1tny_I	106-177;209-285	0.84718;0.84718	TP	
1tny_K	106-177;209-285	0.84652;0.84652	TP	
1tnz_A	106-177;209-285	0.84683;0.84683	TP	
1tnz_C	106-177;209-285	0.84780;0.84780	TP	
1tnz_E	106-177;209-285	0.84715;0.84715	TP	
1tnz_G	106-177;209-285	0.84689;0.84689	TP	
1tnz_I	106-177;209-285	0.84709;0.84709	TP	
1tnz_K	106-177;209-285	0.84713;0.84713	TP	
1tp8_E	1-66;70-132	0.50240;0.50240	TP	
1tqj_A	24-48;165-187	0.24536;0.24536		
1tqj_B	24-48;165-187	0.23553;0.23553		
1tqj_C	24-48;165-187	0.24669;0.24669		
1tqj_D	24-48;165-187	0.23612;0.23612		
1tqj_E	24-48;165-187	0.25212;0.25212		
1tqj_F	24-48;165-187	0.23640;0.23640		
1tqx_A	No repeats found			
1tqx_B	No repeats found			
1tr4_A	12-113;111-212	0.97337;0.97337	TP	
1tsp_A	No repeats found			
1tye_A	5-39;403-439	0.63076;0.63076	TP	
1tye_C	5-39;403-439	0.61491;0.61491	TP	
1tye_E	5-39;403-439	0.62507;0.62507	TP	
1tyq_C	13-80;101-170	0.82780;0.82780	TP	
1tyw_A	No repeats found			
1tyx_A	No repeats found			
1u2v_C	13-80;101-170	0.83526;0.83526	TP	
1u4c_A	7-56;189-239	0.70260;0.70260	TP	
1u4c_B	7-56;189-239	0.70805;0.70805	TP	
1u6d_X	17-166;161-307	;		
1u6g_C	428-549;604-722	0.81284;0.81284	TP	
1u83_A				2-11;3-12
1ubs_A	No repeats found			
1ugw_G	1-65;70-131	0.50724;0.50724	TP	
1ukl_A	128-245;408-536	0.80082;0.80082	TP	
1un0_A	37-157;248-370	0.83343;0.83343	TP	
1un0_B	37-157;248-370	0.83811;0.83811	TP	
1uoh_A	12-113;111-212	0.91501;0.91501	TP	
1uoo_A	No repeats found			
1uop_A	No repeats found			
1uoq_A	No repeats found			
1upk_A	No repeats found			
1upl_A	No repeats found			
1upl_B	No repeats found			
1uw4_B	No repeats found			
1uyp_A	50-90;167-206	0.55915;0.55915	TP	
1v0e_E	191-311;418-534	;		
1v0z_C	No repeats found			
1v0z_D	No repeats found			
1v18_A	2-157;334-515	;		
1v1h_A	1-29;39-68	;		
1v1h_B	1-29;39-68	;		
1v1h_C	1-29;39-68	;		
1v1h_D	1-29;39-68	;		
1v1h_E	1-29;39-68	;		
1v1h_F	1-29;39-68	;		
1v1i_A	1-29;39-68	;		
1v1i_B	1-29;39-68	;		
1v1i_C	1-29;39-68	;		
1v3b_A	No repeats found			
1v3b_B	No repeats found			
1v3d_A	No repeats found			
1v3w_A	72-104;107-141	0.77976;0.77976	TP	
1v67_A	72-104;107-141	0.76730;0.76730	TP	
1vbl_A	291-322;320-347	0.49943;0.49943		
1vbo_E	No repeats found			
1vbo_H	No repeats found			
1vbp_B	No repeats found			
1vcv_B	No repeats found			
1ve6_A	48-263;252-454	0.32800;0.32800		
1ve7_A	48-263;252-454	0.32873;0.32873		
1vkd_D	58-94;165-205	0.51235;0.51235	TP	
1vlw_A	120-144;143-167	0.20194;0.20194		
1vlw_B	120-144;143-167	0.22226;0.22226		
1vmo_A	3-57;109-161	0.65275;0.65275	TP	
1vmo_B	3-57;109-161	0.64742;0.64742	TP	
1vpx_F				7-11;8-12
1vpx_Q				7-11;8-12
1vpx_R				7-11;8-12
1vqt_A				7-11;8-12
1vyf_A	11-51;75-116	0.39286;0.39286		
1vyh_C	123-220;311-408	0.90279;0.90279	TP	
1vyh_D	123-220;311-408	0.90382;0.90382	TP	
1vyh_G	123-220;311-408	0.89928;0.89928	TP	
1vyh_H	123-220;311-408	0.90042;0.90042	TP	
1vyh_K	123-220;311-408	0.89954;0.89954	TP	
1vyh_L	123-220;311-408	0.89794;0.89794	TP	
1vyh_O	123-220;311-408	0.89344;0.89344	TP	
1vyh_P	123-220;311-408	0.90843;0.90843	TP	
1vyh_S	123-220;311-408	0.89340;0.89340	TP	
1vyh_T	123-220;311-408	0.89086;0.89086	TP	
1vz2_A	No repeats found			
1vz3_A	No repeats found			
1w2t_C	50-90;167-206	0.56583;0.56583	TP	
1w3b_A	30-176;234-380	0.85162;0.85162	TP	
1w3b_B	30-176;234-380	0.76691;0.76691	TP	
1w6s_A	131-232;453-542	0.58530;0.58530	TP	
1w6s_C	131-232;453-542	;		
1w8a_A	No repeats found			
1w8s_E	45-155;163-259	0.60504;0.60504	TP	
1w9c_A	109-147;276-317	;		
1w9c_B	109-147;276-317	;		
1wa3_D	108-132;131-155	0.33451;0.33518		
1wa5_B	124-244;335-457	0.91239;0.91239	TP	
1wbc_A	44-65;92-109	;		
1wbh_C	No repeats found			
1wd3_A	No repeats found			
1wd4_A	No repeats found			
1wdy_A	9-132;152-280	0.76852;0.76852	TP	
1wg0_A	1-65;139-202	0.77694;0.77694	TP	
1wlh_A	14-101;204-294	;		
1wlh_B	36-96;227-289	;		
1wm5_A	14-52;129-172	0.68651;0.68651	TP	
1wmr_A	No repeats found			
1wmr_B	No repeats found			
1wy6_A	No repeats found			
1x0c_B	No repeats found			
1x1v_A	8-42;102-137	0.63820;0.63820	TP	
1x2j_A	16-159;160-300	;		
1x2r_A	16-159;160-300	;		
1x81_A	52-123;155-231	;		
1x8r_A	14-142;160-289	0.47991;0.47991		
1x8t_A	14-142;160-289	0.48259;0.48259		
1xbv_A	No repeats found			
1xbv_B	No repeats found			
1xbx_A	No repeats found			
1xbz_A	No repeats found			
1xbz_B	No repeats found			
1xeu_A	49-103;114-168	0.53417;0.53417	TP	
1xfd_B	71-138;299-376	;		
1xfd_C	71-138;299-376	;		
1xg2_A	No repeats found			
1xhd_A	No repeats found			
1xhm_A	48-170;219-340	0.87885;0.87885	TP	
1xi3_A				2-6;3-7
1xi3_B				2-6;3-7
1xkh_B	291-367;541-618	0.51184;0.51184	TP	
1xku_A	27-179;167-323	0.85411;0.85411	TP	
1xky_C				1-10;2-11
1xm3_B				258-263;259-264
1xm9_A	40-160;279-399	;		
1xnf_A	63-134;201-269	0.58188;0.58188	TP	
1xnf_B	63-134;201-269	0.58557;0.58557	TP	
1xqr_B				1-10;2-11
1xqs_A	No repeats found			
1xqs_B	No repeats found			
1xuz_A	No repeats found			
1xwd_C	42-130;166-250	0.69870;0.69870	TP	
1xwd_F	42-130;166-250	0.72941;0.72941	TP	
1xwy_A	No repeats found			
1y2a_C	43-223;217-397	0.86287;0.86287	TP	
1yad_A				1-7;2-8
1yad_B				1-7;2-8
1yad_C				1-7;2-8
1yad_D				1-7;2-8
1ybg_A	2-205;211-413	0.78632;0.78632	TP	
1ybg_B	2-205;211-413	0.78705;0.78705	TP	
1ybg_C	2-205;211-413	0.78628;0.78628	TP	
1ybg_D	2-205;211-413	0.78423;0.78423	TP	
1ydn_D	No repeats found			
1yif_D	5-57;230-287	0.40627;0.40627		
1ymp_A	1-49;68-115	;		
1ymp_B	1-49;68-115	;		
1yp2_C	No repeats found			
1yp2_D	No repeats found			
1yp3_C	No repeats found			
1yp3_D	No repeats found			
1yrg_A	79-148;200-270	0.74765;0.74765	TP	
1yrg_B	79-148;200-270	0.74970;0.74970	TP	
1yrz_A	76-143;189-254	;		
1yvp_B	No repeats found			
1yvr_A	No repeats found			
1yx1_B	No repeats found			
1yxy_B	1-76;137-213	0.49004;0.49004		
1yyh_A	42-93;176-226	0.91453;0.91453	TP	
1yyh_B	42-93;176-226	0.89446;0.89446	TP	
1z1w_A	No repeats found			
1z2f_A	No repeats found			
1z3h_A	No repeats found			
1z3h_B	No repeats found			
1z4w_A	161-263;326-441	0.38349;0.38349		
1z50_A	161-263;326-441	0.38137;0.38137		
1z68_A	616-656;649-686	;		
1z7x_W	4-230;228-458	0.91649;0.91649	TP	
1z7x_Y	4-230;228-458	0.91344;0.91344	TP	
1z7z_I	No repeats found			
1zco_B	No repeats found			
1zdy_A	No repeats found			
1zgk_A	17-166;161-307	;		
1zhz_A	134-198;185-250	0.42806;0.42806		
1ziw_A	25-292;381-650	0.82816;0.82816	TP	
1znn_B	36-98;184-255	0.50968;0.50968	TP	
1znn_D	36-98;184-255	0.51680;0.51680	TP	
1znn_E	No repeats found			
1zp3_B				296-303;297-304
2a0z_A	30-297;386-655	0.79866;0.79866	TP	
2a4a_A				2-11;3-12
2a4z_A	2-59;403-456	;		
2a5e_A	19-63;85-130	0.61176;0.61176	TP	
2a73_A	31-170;229-379	0.39712;0.39713		
2aa9_A	14-142;160-289	0.48172;0.48172		
2aay_A	14-142;160-289	0.48189;0.48189		
2ac1_A	No repeats found			
2ad7_C	174-286;344-458	0.40914;0.40914		
2aep_A	No repeats found			
2aez_A	18-82;124-200	0.64165;0.64165	TP	
2afg_A	17-71;59-115	0.83512;0.83512	TP	
2agl_A	137-167;222-252	0.21939;0.21939		
2agl_B	137-167;222-252	0.21963;0.21963		
2agw_A	137-167;222-252	0.21658;0.21658		
2agw_B	137-167;222-252	0.21913;0.21913		
2agx_A	137-167;222-252	0.22942;0.22942		
2agx_B	137-167;222-252	0.22210;0.22210		
2agy_A	137-167;222-252	0.21572;0.21572		
2agy_B	137-167;222-252	0.25584;0.25584		
2agz_A	137-167;222-252	0.25390;0.25390		
2agz_B	137-167;222-252	0.23537;0.23537		
2ah0_A	137-167;222-252	0.21452;0.21452		
2ah0_B	137-167;222-252	0.22907;0.22907		
2ah1_A	137-167;222-252	0.21607;0.21607		
2ah1_B	137-167;222-252	0.21901;0.21901		
2aj8_D	75-136;135-195	0.37588;0.37588		
2aja_A	98-164;169-239	0.74595;0.74595	TP	
2ajb_A	75-136;135-195	0.41333;0.41333		
2ajb_B	75-136;135-195	0.41965;0.41965		
2aq5_A	38-123;135-217	0.62767;0.62767	TP	
2aq9_A	23-69;120-166	0.89268;0.89268	TP	
2awi_F	6-53;237-286	;		
2awi_I	6-53;237-286	0.26386;0.26386		
2awi_J	6-53;237-286	;		
2awi_L	6-53;237-286	;		
2axv_A	6-53;237-286	0.32772;0.32772		
2axz_A	6-53;237-286	;		
2axz_C	6-53;237-286	0.31802;0.31802		
2axz_D	6-53;237-286	;		
2b0r_A	6-45;48-84	;		
2b5n_A	51-74;195-218	;		
2b5n_D	51-74;195-218	;		
2b6c_A	No repeats found			
2b7m_C	No repeats found			
2bbc_A	191-225;321-355	;		
2bbk_J	276-300;319-344	0.20756;0.20756		
2bcj_B	48-170;219-340	0.87265;0.87265	TP	
2bct_A	3-141;341-499	;		
2bdq_A				218-223;219-224
2beb_A	No repeats found			
2bed_A	61-133;204-269	0.42358;0.42358		
2bex_A	3-229;227-457	0.91639;0.91639	TP	
2bex_B	3-229;227-457	0.90608;0.90608	TP	
2bib_A	309-414;413-514	0.91721;0.91721	TP	
2bjb_A	115-216;302-404	0.53657;0.53657	TP	
2bkg_A	21-99;87-165	0.96432;0.96432	TP	
2bkg_B	21-99;87-165	0.95369;0.95369	TP	
2bkk_B	21-101;87-167	0.92288;0.92288	TP	
2bkk_D	21-101;87-167	0.88244;0.88244	TP	
2bku_B	320-471;589-740	0.64809;0.64809	TP	
2ble_A				2-8;3-9
2bml_A	4-46;66-110	;		
2bml_B	4-46;66-110	;		
2bmy_B	No repeats found			
2bmz_B	No repeats found			
2bn0_A	No repeats found			
2bn0_B	No repeats found			
2bnh_A	3-226;227-454	0.91911;0.91911	TP	
2bpt_A	No repeats found			
2bwm_A	19-178;240-399	0.92304;0.92304	TP	
2bwr_A	19-178;240-399	0.92460;0.92460	TP	
2c0l_A	15-90;168-243	;		
2c0m_A	29-104;182-257	;		
2c0m_B	29-104;182-257	;		
2c0m_C	29-104;182-257	;		
2c0m_F	29-104;182-257	;		
2c1m_A	38-218;212-392	0.86330;0.86330	TP	
2c1t_A	37-157;248-370	0.83382;0.83382	TP	
2c1t_B	37-157;248-370	0.83801;0.83801	TP	
2c91_A	No repeats found			
2c91_E	No repeats found			
2c91_F	No repeats found			
2c91_G	No repeats found			
2c91_I	No repeats found			
2c91_J	No repeats found			
2ca6_A	80-149;201-271	0.74025;0.74025	TP	
2ca6_B	80-149;201-271	0.76253;0.76253	TP	
2ce9_D	67-106;182-218	;		
2clp_B				2-8;3-9
2clp_C				2-8;3-9
2clp_E				2-8;3-9
2clp_F				2-8;3-9
2clp_G				2-8;3-9
2clp_H				2-8;3-9
2clp_I				2-8;3-9
2clp_J				2-8;3-9
2clp_K				2-8;3-9
2cnx_A	29-137;198-311	0.82769;0.82769	TP	
2co0_A	29-137;198-311	0.83168;0.83168	TP	
2co0_C	29-137;198-311	0.84609;0.84609	TP	
2cz5_A	12-84;122-184	0.67098;0.67098	TP	
2cz5_B	12-84;122-184	0.68910;0.68910	TP	
2czd_A	12-84;122-184	0.67635;0.67635	TP	
2czd_B	12-84;122-184	0.67206;0.67206	TP	
2cze_A	12-84;122-184	0.66745;0.66745	TP	
2cze_B	12-84;122-184	0.67169;0.67169	TP	
2czf_A	12-84;122-184	0.69208;0.69208	TP	
2czf_B	12-84;122-184	0.65740;0.65740	TP	
2czv_B	No repeats found			
2d43_A	No repeats found			
2d9q_B	No repeats found			
2db0_A	28-77;177-226	0.66479;0.66479	TP	
2dg1_A				321-331;323-333
2dg1_C				321-331;323-333
2dg1_E				321-331;323-333
2dg1_F				321-331;323-333
2dkt_A	No repeats found			
2dso_A				321-331;323-333
2dso_B				321-331;323-333
2dso_C				321-331;323-333
2dso_D				321-331;323-333
2dso_E				321-331;323-333
2dso_F				321-331;323-333
2dvw_A	37-113;136-212	0.94450;0.94450	TP	
2dw7_C	No repeats found			
2dw7_D	No repeats found			
2dw7_E	No repeats found			
2dw7_N	No repeats found			
2dwz_A	37-113;136-212	0.91861;0.91861	TP	
2dwz_C	37-113;136-212	0.93604;0.93604	TP	
2dyh_A	17-160;161-301	;		
2dzn_A	1-65;139-202	0.76768;0.76768	TP	
2dzn_C	1-65;139-202	0.79755;0.79755	TP	
2dzn_E	1-65;139-202	0.75128;0.75128	TP	
2dzo_A	1-65;139-202	0.75807;0.75807	TP	
2dzo_C	1-65;139-202	0.74360;0.74360	TP	
2e7s_K	No repeats found			
2e7s_L	No repeats found			
2e7s_M	No repeats found			
2e7s_N	No repeats found			
2e7s_O	No repeats found			
2e7s_S	No repeats found			
2e9w_A	3-57;178-237	;		
2e9w_B	3-57;178-237	;		
2ec8_A	28-82;203-262	0.56581;0.56581	TP	
2ecf_A	26-147;255-381	0.62790;0.62790	TP	
2egz_C	No repeats found			
2ekc_B	3-50;193-240	;		
2exh_D	6-35;231-261	0.40806;0.40806		
2exj_A	6-35;231-261	0.40372;0.40372		
2exj_D	6-35;231-261	0.39817;0.39817		
2f0y_A	114-186;257-322	0.80107;0.80107	TP	
2f10_A	105-139;176-209	0.40476;0.40476		
2f11_A	105-139;176-209	0.44636;0.44636		
2f27_A	105-139;176-209	0.36503;0.36503		
2f6e_A	69-101;89-123	0.78726;0.78726	TP	
2f8x_K	43-94;177-227	;		
2f8y_A	10-61;144-194	;		
2f8y_B	10-61;144-194	;		
2f9c_A	No repeats found			
2f9c_B	225-249;256-280	0.46371;0.46371		
2faw_B	No repeats found			
2fbn_A	No repeats found			
2fi7_B	43-121;147-225	0.72140;0.72140	TP	
2fkg_A	No repeats found			
2fkj_A	58-124;176-239	0.67306;0.67306	TP	
2fkj_B	58-124;176-239	0.65091;0.65091	TP	
2fkj_C	58-124;176-239	0.64742;0.64742	TP	
2fko_A	72-104;107-141	0.77772;0.77772	TP	
2flu_X	17-166;161-307	;		
2fo7_A	1-68;69-136	0.96890;0.96890	TP	
2fp8_A	No repeats found			
2fpb_A				35-46;160-171
2ft3_A	34-169;173-316	0.91245;0.91245	TP	
2ft3_B	34-169;173-316	0.91929;0.91929	TP	
2ft3_C	34-169;173-316	0.92093;0.92093	TP	
2ft3_D	34-169;173-316	0.91507;0.91507	TP	
2ft3_E	34-169;173-316	0.92044;0.92044	TP	
2ft3_F	34-169;173-316	0.91500;0.91500	TP	
2fv2_B	No repeats found			
2fv2_C	No repeats found			
2fv2_D	No repeats found			
2g5p_A	No repeats found			
2g63_C	No repeats found			
2g63_D	No repeats found			
2g7c_A	12-70;196-254	0.88630;0.88630	TP	
2g7c_B	12-70;196-254	0.90194;0.90194	TP	
2g8c_O	No repeats found			
2g99_A	11-130;180-304	0.81639;0.81639	TP	
2g99_B	11-130;180-304	0.81464;0.81464	TP	
2g9a_A	14-133;183-307	0.78966;0.78966	TP	
2gbf_A	104-137;163-196	0.27543;0.27543		
2gc4_A	No repeats found			
2gc4_E	No repeats found			
2gc4_I	No repeats found			
2gc4_M	No repeats found			
2gc7_A	No repeats found			
2gc7_E	No repeats found			
2gc7_I	No repeats found			
2gc7_M	No repeats found			
2gg4_A	No repeats found			
2gg6_A	No repeats found			
2gga_A	No repeats found			
2ggd_A	No repeats found			
2gge_H	82-122;171-209	0.30575;0.30575		
2ggo_A	217-290;320-394	0.57707;0.57707	TP	
2ggq_A	217-290;320-394	0.62198;0.62198	TP	
2gl7_A	2-154;334-512	;		
2gl7_D	2-154;334-512	;		
2gnq_A	39-158;208-332	0.87526;0.87526	TP	
2go2_A	No repeats found			
2gop_A	No repeats found			
2gop_B	No repeats found			
2gsk_A	No repeats found			
2gvw_A	17-62;116-157	0.48751;0.48751		
2gvx_A	17-62;116-157	0.47959;0.47959		
2gys_B	1-208;212-406	0.46533;0.46533		
2gzb_B	No repeats found			
2gzx_A				259-264;260-265
2h0l_A	15-159;170-318	0.83234;0.83234	TP	
2h13_A	20-139;189-313	0.86754;0.86754	TP	
2h14_A	20-139;189-313	0.85357;0.85357	TP	
2h2n_A	No repeats found			
2h3x_A	166-196;251-281	0.24601;0.24601		
2h3x_D	166-196;251-281	0.24642;0.24642		
2h47_A	166-196;251-281	0.24446;0.24446		
2h47_D	166-196;251-281	0.25158;0.25158		
2h47_F	166-196;251-281	0.25355;0.25355		
2h47_H	166-196;251-281	0.24970;0.24970		
2h4m_A	372-494;642-765	0.76677;0.76677	TP	
2h4m_B	372-494;642-765	0.76419;0.76419	TP	
2h68_A	15-134;184-308	0.83003;0.83003	TP	
2h68_B	15-134;184-308	0.81947;0.81947	TP	
2h6f_A	114-186;257-322	0.81209;0.81209	TP	
2h6g_A	114-186;257-322	0.81235;0.81235	TP	
2h6h_A	114-186;257-322	0.81355;0.81355	TP	
2h6i_A	114-186;257-322	0.80982;0.80982	TP	
2h6k_A	15-134;184-308	0.82706;0.82706	TP	
2h6k_B	15-134;184-308	0.82101;0.82101	TP	
2h6n_A	15-134;184-308	0.83697;0.83697	TP	
2h6n_B	15-134;184-308	0.83256;0.83256	TP	
2h6q_A	15-134;184-308	0.84137;0.84137	TP	
2h6q_B	15-134;184-308	0.83912;0.83912	TP	
2h6r_A	No repeats found			
2h6r_B	No repeats found			
2h6r_C	No repeats found			
2h6r_D	No repeats found			
2h6r_E	No repeats found			
2h6r_F	No repeats found			
2h6r_G	No repeats found			
2h6r_H	No repeats found			
2h9l_A	32-151;201-325	0.86462;0.86462	TP	
2h9m_A	16-135;185-309	0.84271;0.84271	TP	
2h9m_C	16-135;185-309	0.83612;0.83612	TP	
2h9n_A	16-135;185-309	0.82916;0.82916	TP	
2h9n_C	16-135;185-309	0.83013;0.83013	TP	
2h9p_A	32-151;201-325	0.87746;0.87746	TP	
2he0_A	42-93;176-226	0.91233;0.91233	TP	
2he0_B	42-93;176-226	0.90133;0.90133	TP	
2hes_X	7-139;190-329	0.85022;0.85022	TP	
2hj4_A	137-167;222-252	0.28099;0.28099		
2hj4_B	137-167;222-252	0.25913;0.25913		
2hjb_A	137-167;222-252	0.21622;0.21622		
2hjb_B	137-167;222-252	0.26157;0.26157		
2hkd_A	No repeats found			
2hkm_A	138-168;223-253	0.24889;0.24889		
2hkm_B	138-168;223-253	0.24728;0.24728		
2hkr_A	138-168;223-253	0.24708;0.24708		
2hkr_B	138-168;223-253	0.26293;0.24682		
2ho1_A	30-108;134-212	0.72979;0.72979	TP	
2ho1_B	30-108;134-212	;		
2hqs_A	158-276;291-407	0.75310;0.75310	TP	
2hqs_D	158-276;291-407	0.74614;0.74614	TP	
2hu7_A	48-263;252-454	0.33128;0.33128		
2hu8_B	48-263;252-454	0.33003;0.33003		
2hxc_A	137-167;222-252	0.24813;0.24813		
2hxc_B	136-166;221-251	0.26088;0.26088		
2hye_C	No repeats found			
2hyz_A	1-68;69-136	0.98779;0.98779	TP	
2i0r_A	137-167;222-252	0.21484;0.21484		
2i0r_B	137-167;222-252	0.22004;0.22004		
2i0s_A	136-166;221-251	0.25202;0.25202		
2i0s_B	136-166;221-251	0.25139;0.25139		
2i0t_A	137-167;222-252	0.25487;0.25487		
2i0t_B	137-167;222-252	0.22007;0.22007		
2i13_A	1-67;82-151	;		
2i3s_A	7-56;189-239	0.64758;0.64758	TP	
2i3s_E	7-56;189-239	0.70697;0.70697	TP	
2i3t_A	7-56;189-239	0.67178;0.67178	TP	
2i3t_C	7-56;189-239	0.67174;0.67174	TP	
2i3t_E	7-56;189-239	0.67115;0.67115	TP	
2i3t_G	7-56;189-239	0.67109;0.67109	TP	
2i5v_O	No repeats found			
2i5z_O	No repeats found			
2iaa_A	166-196;251-281	0.25780;0.25780		
2iaa_D	166-196;251-281	0.25510;0.25510		
2iae_A	13-227;366-582	0.77363;0.77363	TP	
2iae_D	13-227;366-582	0.79168;0.79168	TP	
2iae_E	30-139;224-330	0.47238;0.47238		
2iax_A	15-60;114-155	0.44569;0.44569		
2id5_A	57-140;249-332	0.81863;0.81863	TP	
2id5_B	57-140;249-332	0.81934;0.81934	TP	
2id5_C	57-140;249-332	0.82106;0.82106	TP	
2id5_D	57-140;249-332	0.80794;0.80794	TP	
2ie3_A	13-227;366-582	0.74074;0.74074	TP	
2ie4_A	13-227;366-582	0.74075;0.74075	TP	
2iej_A	114-186;257-322	0.81494;0.81494	TP	
2ifg_A	169-243;269-339	0.36252;0.36252		
2ifg_B	169-243;269-339	0.36044;0.36044		
2ifu_B	31-93;130-192	0.86285;0.86285	TP	
2ifu_C	31-93;130-192	0.85391;0.85391	TP	
2ifu_D	31-93;130-192	0.85431;0.85431	TP	
2iho_A	7-47;110-150	0.84349;0.84349	TP	
2iic_A	2-49;152-202	0.64814;0.64814	TP	
2iic_D	2-49;152-202	0.64811;0.64811	TP	
2iou_G	No repeats found			
2iq7_E	No repeats found			
2iq7_F	No repeats found			
2iu8_A	139-207;265-332	0.63155;0.63155	TP	
2iu8_B	139-207;265-332	0.63300;0.63300	TP	
2iu8_C	139-207;265-332	0.63658;0.63658	TP	
2iu9_A	139-207;265-332	0.63033;0.63033	TP	
2iu9_C	139-207;265-332	0.63632;0.63632	TP	
2iua_A	139-207;265-332	0.63094;0.63094	TP	
2iua_C	139-207;265-332	0.63261;0.63261	TP	
2iup_A	137-167;222-252	0.21721;0.21721		
2iup_B	137-167;222-252	0.21785;0.21785		
2iuq_A	137-167;222-252	0.21484;0.21484		
2iuq_B	137-167;222-252	0.25508;0.25508		
2iur_A	137-167;222-252	0.21598;0.21598		
