1q36_A	No repeats found			
1q3g_A	No repeats found			
1q3g_B	No repeats found			
1q3g_C	No repeats found			
1q3g_D	No repeats found			
1q3g_E	No repeats found			
1q3g_F	No repeats found			
1q3g_G	No repeats found			
1q3g_H	No repeats found			
1q3g_I	No repeats found			
1q3g_J	No repeats found			
1q3g_K	No repeats found			
1q3g_L	No repeats found			
1q3g_W	No repeats found			
1q3g_X	No repeats found			
1q3g_Y	No repeats found			
1q3g_Z	No repeats found			
1q55_A	No repeats found			
1q55_B	No repeats found			
1q55_C	No repeats found			
1q55_D	No repeats found			
1q5a_A	No repeats found			
1q5b_A	No repeats found			
1q5b_C	No repeats found			
1q5c_A	No repeats found			
1q5c_C	No repeats found			
1q6l_A	No repeats found			
1q6l_B	No repeats found			
1q6o_A	No repeats found			
1q6o_B	No repeats found			
1q6q_A	No repeats found			
1q6q_B	No repeats found			
1q6r_A	109-131;132-165;185-215;30-58;5-29;59-81;82-108	0.50850;0.50850;0.52468;0.50779;0.40624;0.44786;0.52468	TP	
1q7f_A	No repeats found			
1q7f_B	763-788;880-914;922-965;966-1001;1002-1032;789-828;836-879	0.34252;0.71769;0.72603;0.71769;0.56279;0.75480;0.75480	TP	
1qa1_A	271-290;291-319;320-347;348-379;380-426;143-188;427-448;449-470;471-496;497-522;541-563;564-592;593-618;619-656;118-142;189-270	0.44063;0.52224;0.59555;0.59555;0.56096;0.30691;0.54144;0.54144;0.44831;0.35807;0.25738;0.34375;0.34375;0.25136;0.23635;		
1qa2_A	No repeats found			
1qbk_B	No repeats found			
1qbq_A	145-182;213-250;251-289;111-144	0.80006;0.80386;0.74136;0.80386	TP	
1qcx_A	No repeats found			
1qfg_A	No repeats found			
1qgk_A	1-29;118-166;167-208;209-245;246-292;30-80;316-360;361-397;398-443;444-483;500-546;547-600;601-640;641-685;686-725;726-777;791-830;81-117;831-875	0.74247;0.73499;0.70695;0.78123;0.75737;0.66755;0.74012;0.65442;0.74477;0.78123;0.68631;0.65702;0.78050;0.73270;0.79347;0.78050;0.79347;0.67685;0.75737	TP	
1qgr_A	120-162;163-211;212-252;253-290;30-78;316-364;365-402;403-444;445-482;602-643;644-686;687-729;730-776;79-119;792-834;835-873	0.77438;0.71035;0.81351;0.76177;0.69894;0.72567;0.64983;0.77622;0.81351;0.80095;0.74766;0.80095;0.71611;0.65471;0.78762;0.76177	TP	
1qhz_A	No repeats found			
1qi0_A	No repeats found			
1qi2_A	No repeats found			
1qiu_A	No repeats found			
1qiu_B	No repeats found			
1qiu_C	No repeats found			
1qiu_D	No repeats found			
1qiu_E	No repeats found			
1qiu_F	No repeats found			
1qjv_A	No repeats found			
1qks_A	No repeats found			
1qks_B	No repeats found			
1qni_A	No repeats found			
1qni_E	No repeats found			
1qni_F	No repeats found			
1qo2_A	No repeats found			
1qq1_A	123-142;271-290;291-319;320-347;348-379;380-426;427-448;449-470;143-188;471-496;497-521;522-538;539-563;564-596;597-618;619-658;189-270	0.22765;0.44385;0.51641;0.58583;0.58583;0.56409;0.55214;0.55214;0.30094;0.44873;0.35789;0.26075;0.25918;0.34419;0.34419;0.32869;		
1qqe_A	No repeats found			
1qrb_A	No repeats found			
1qre_A	118-135;136-152;153-169;184-199;31-48;49-70	0.67274;0.67274;0.61716;0.26021;0.50383;0.44135	TP	71-83;106-117;170-183
1qrl_A	No repeats found			
1qrm_A	No repeats found			
1qub_A	No repeats found			
1qwg_A	No repeats found			
1qym_A	No repeats found			
1qyy_A	104-127;128-151;14-34;152-175;176-198;199-226;35-58;59-80;81-103	0.64718;0.66943;0.42188;0.66943;0.58483;0.32079;0.47925;0.48225;0.55661	TP	1-13;236-247
1qyy_G	104-127;128-151;152-175;176-198;35-58;81-103	0.60338;0.66921;0.66921;0.55359;0.50606;0.56781	TP	
1qz7_A	No repeats found			
1r5m_A	No repeats found			
1r9n_D	No repeats found			
1rd5_A	No repeats found			
1rf4_A	No repeats found			
1rf4_B	No repeats found			
1rf4_C	No repeats found			
1rf4_D	No repeats found			
1rf5_A	No repeats found			
1rf5_B	No repeats found			
1rf5_C	No repeats found			
1rf5_D	No repeats found			
1rf6_A	No repeats found			
1rf6_B	No repeats found			
1rf6_C	No repeats found			
1rf6_D	No repeats found			
1ri6_A	No repeats found			
1rmg_A	101-137;13-50;138-160;161-185;186-208;209-235;236-263;264-283;300-321;331-354;355-381;382-422;51-74;75-100	0.49089;0.33373;0.52855;0.52855;0.50866;0.62077;0.62077;0.52052;0.39850;0.36635;0.31714;0.24277;0.33535;0.45932		
1rpx_A	103-120;121-143;14-38;160-176;177-203;204-227;39-70;71-93	0.55992;0.32864;0.57061;0.57061;0.45380;0.52054;0.38793;0.51878	TP	
1rpx_B	103-120;121-143;14-38;160-176;177-203;204-227;39-70;71-93	0.57210;0.32567;0.56971;0.57210;0.45547;0.53471;0.39262;0.48869		
1rpx_C	119-144;14-38;183-203;204-227;39-70;71-93;94-118	0.30715;0.53249;0.42242;0.47887;0.41339;0.49727;0.53249		160-174
1ru4_A	No repeats found			
1rwi_A	No repeats found			
1rwi_B	No repeats found			
1rwl_A	No repeats found			
1rwr_A	No repeats found			
1ryw_A	No repeats found			
1ryw_B	No repeats found			
1ryw_C	No repeats found			
1ryw_D	No repeats found			
1ryw_E	No repeats found			
1ryw_F	No repeats found			
1ryw_G	No repeats found			
1ryw_H	No repeats found			
1rz4_A	100-128;138-174;43-64;6-42;65-99	0.48296;0.42190;0.47531;0.43678;0.48296		
1s18_A	No repeats found			
1s1d_B	No repeats found			
1s4u_X	No repeats found			
1s5w_A	No repeats found			
1s63_A	111-144;145-182;213-250;251-289;290-328;329-368	0.81674;0.78994;0.81674;0.72138;0.67664;0.70988	TP	
1s64_A	No repeats found			
1s64_C	No repeats found			
1s64_E	No repeats found			
1s64_G	No repeats found			
1s64_I	No repeats found			
1s64_K	No repeats found			
1sa4_A	111-144;145-182;213-250;251-289;290-328;329-368	0.81794;0.79434;0.81794;0.72209;0.68055;0.71166	TP	
1sa5_A	111-144;145-182;213-250;251-289	0.81251;0.80998;0.81251;0.73337	TP	
1sa8_A	No repeats found			
1sfj_B	110-131;141-170;171-199;45-81;82-109	0.50375;0.48685;0.50375;0.44232;0.46816		
1sly_A	103-132;133-153;154-184;185-214;215-250;259-300;301-333;33-72;334-360;382-412;413-441;461-486;487-507;508-537;546-597;6-32;73-102	0.69856;0.44396;0.71565;0.47666;0.54147;0.49407;0.49234;0.47612;0.46789;0.69856;0.70104;0.45525;0.33722;0.49407;0.50769;0.71565;0.63739		
1so3_A	No repeats found			
1so3_B	No repeats found			
1so4_A	No repeats found			
1so4_B	No repeats found			
1so5_A	No repeats found			
1so5_B	No repeats found			
1so6_A	No repeats found			
1so6_B	No repeats found			
1so7_A	No repeats found			
1spq_A	No repeats found			
1sq9_A	No repeats found			
1sr4_A	No repeats found			
1ssm_B	No repeats found			
1ssm_C	102-136;3-39;40-70;71-101	0.49695;0.50825;0.45593;0.50825		
1ssm_E	3-36;37-70;71-98;99-137	0.55484;0.48844;0.53195;0.55484	TP	
1ssm_F	No repeats found			
1sst_A	138-157;158-176;190-207;208-224	0.32238;0.43264;0.51501;0.51501		225-237
1sst_B	164-189;190-207;208-224	0.58489;0.58489;0.50467	TP	
1sst_C	No repeats found			
1st8_A	No repeats found			
1svx_A	106-138;39-71;72-105	0.91699;0.94410;0.94410	TP	
1sw6_A	No repeats found			
1sza_A	No repeats found			
1sza_C	No repeats found			
1t08_A	146-186;272-313;314-355;395-436;484-525;526-589;187-230;590-629;231-271	0.74930;0.82402;0.85526;0.81500;0.80908;0.85526;0.78027;0.85395;0.85395	TP	
1t3d_B	155-174;175-206;207-229	0.37049;0.43343;0.43343		
1tbg_A	No repeats found			
1tbg_B	No repeats found			
1tbg_C	No repeats found			
1tbg_D	No repeats found			
1tdq_A	No repeats found			
1tdt_A	No repeats found			
1tdt_B	No repeats found			
1tdt_C	No repeats found			
1tf6_D	No repeats found			
1th1_A	No repeats found			
1th1_B	No repeats found			
1thf_D	No repeats found			
1tie_A	No repeats found			
1tjc_A	No repeats found			
1tkk_F	No repeats found			
1tl2_A	No repeats found			
1tn6_A	111-144;145-182;213-250;251-289	0.81993;0.79413;0.81993;0.72941	TP	
1tn7_A	111-144;145-182;213-250;251-289	0.81998;0.80689;0.81998;0.73728	TP	
1tn8_A	111-144;145-182;213-250;251-289	0.81709;0.80208;0.81709;0.73055	TP	
1tnb_A	No repeats found			
1tnb_C	No repeats found			
1tnb_E	No repeats found			
1tnb_G	No repeats found			
1tnb_I	No repeats found			
1tnb_K	No repeats found			
1tno_A	No repeats found			
1tno_C	No repeats found			
1tno_E	No repeats found			
1tno_G	No repeats found			
1tno_I	No repeats found			
1tno_K	No repeats found			
1tnr_R	No repeats found			
1tnu_A	No repeats found			
1tnu_C	No repeats found			
1tnu_E	No repeats found			
1tnu_G	No repeats found			
1tnu_I	No repeats found			
1tnu_K	No repeats found			
1tny_A	No repeats found			
1tny_C	No repeats found			
1tny_E	No repeats found			
1tny_G	No repeats found			
1tny_I	No repeats found			
1tny_K	No repeats found			
1tnz_A	No repeats found			
1tnz_C	No repeats found			
1tnz_E	No repeats found			
1tnz_G	No repeats found			
1tnz_I	No repeats found			
1tnz_K	No repeats found			
1tp8_E	No repeats found			
1tqj_A	115-137;138-167;176-197;198-221;33-64;65-88;7-32;89-114	0.30974;0.47766;0.48387;0.50766;0.44610;0.51124;0.53543;0.53543		
1tqj_B	No repeats found			
1tqj_C	137-175;176-197;198-221;33-64;65-87;8-32;88-114	0.53146;0.45633;0.50061;0.53146;0.48819;0.54561;0.54561	TP	
1tqj_D	137-175;176-198;199-221;33-64;65-87;8-32;88-114	0.52617;0.46038;0.48983;0.52617;0.49557;0.54812;0.54812	TP	
1tqj_E	137-176;177-198;199-221;33-64;65-87;8-32;88-114	0.48532;0.47444;0.50201;0.42099;0.49520;0.55512;0.55512		
1tqj_F	137-175;176-198;199-221;33-64;65-87;8-32;88-114	0.54260;0.46034;0.48102;0.54260;0.49411;0.54310;0.54310	TP	
1tqx_A	No repeats found			
1tqx_B	No repeats found			
1tr4_A	No repeats found			
1tsp_A	118-142;271-290;291-319;320-347;348-379;380-426;427-448;449-470;143-188;471-496;497-522;523-539;540-563;564-581;597-618;619-658;189-270	0.25865;0.44192;0.54264;0.61068;0.61067;0.54562;0.51835;0.51835;0.30774;0.44614;0.36460;0.25865;0.26948;0.22865;0.27204;0.25182;		
1tye_A	No repeats found			
1tye_C	No repeats found			
1tye_E	No repeats found			
1tyq_C	No repeats found			
1tyw_A	271-290;291-319;320-347;348-379;380-426;143-188;427-448;449-470;471-496;497-521;522-547;548-607;608-647;118-142;189-270	0.44240;0.51902;0.58597;0.58597;0.55207;0.30292;0.42550;0.44858;0.44858;0.35972;0.27337;;0.25351;0.23714;		
1tyx_A	123-142;271-290;291-319;320-347;348-379;380-426;143-188;427-448;449-470;471-496;497-521;522-540;541-563;564-596;597-618;619-656;189-270	0.22903;0.44498;0.52050;0.58762;0.58762;0.55162;0.30991;0.41629;0.44646;0.44646;0.35633;0.23997;0.26110;0.34917;0.34917;0.34124;		
1u2v_C	No repeats found			
1u4c_A	No repeats found			
1u4c_B	No repeats found			
1u6d_X	No repeats found			
1u6g_C	No repeats found			
1u83_A	No repeats found			
1ubs_A	No repeats found			
1ugw_G	No repeats found			
1ukl_A	No repeats found			
1un0_A	No repeats found			
1un0_B	No repeats found			
1uoh_A	No repeats found			
1uoo_A	No repeats found			
1uop_A	No repeats found			
1uoq_A	No repeats found			
1upk_A	No repeats found			
1upl_A	No repeats found			
1upl_B	115-158;159-197;18-71;198-247;248-285;297-333;72-114	0.59913;0.60702;0.50825;0.59913;0.60702;0.49883;0.59230	TP	
1uw4_B	No repeats found			
1uyp_A	No repeats found			
1v0e_E	No repeats found			
1v0z_C	207-228;229-247;104-131;258-280;281-299;300-329;330-355;356-379;380-403;419-458;459-475;132-169;185-206	0.42570;0.34484;0.24168;0.44202;0.31899;0.38684;0.24042;0.26555;0.44202;0.37732;0.24395;0.33190;0.31899		404-418
1v0z_D	No repeats found			
1v18_A	No repeats found			
1v1h_A	392-408;409-431;432-447	;;		
1v1h_B	393-408;409-431;432-447	;;		
1v1h_C	No repeats found			
1v1h_D	No repeats found			
1v1h_E	No repeats found			
1v1h_F	No repeats found			
1v1i_A	387-402;403-425;426-441	;;		
1v1i_B	No repeats found			
1v1i_C	387-402;403-425;426-441	;;		
1v3b_A	No repeats found			
1v3b_B	No repeats found			
1v3d_A	No repeats found			
1v3w_A	102-119;120-135;2-23;24-41;42-62;63-84;85-101	0.77418;0.65066;0.40476;0.71446;0.71446;0.60751;0.77418	TP	
1v67_A	102-119;120-135;24-41;42-62;63-84;85-101	0.73348;0.59025;0.72418;0.72418;0.60345;0.73348	TP	
1vbl_A	No repeats found			
1vbo_E	No repeats found			
1vbo_H	No repeats found			
1vbp_B	No repeats found			
1vcv_B	120-146;147-187;188-216;36-56;57-85;86-119;9-35	0.59504;0.54214;0.48446;0.37757;0.52315;0.52315;0.59504	TP	
1ve6_A	No repeats found			
1ve7_A	No repeats found			
1vkd_D	No repeats found			
1vlw_A	No repeats found			
1vlw_B	No repeats found			
1vmo_A	No repeats found			
1vmo_B	No repeats found			
1vpx_F	No repeats found			
1vpx_Q	93-112;113-146;147-168;169-192;11-40;41-73	0.39052;0.53475;0.36674;0.53475;0.41756;0.43403		
1vpx_R	93-112;113-146;147-168;169-192;11-40;41-72	0.38795;0.53277;0.36020;0.53277;0.43332;0.41209		
1vqt_A	No repeats found			
1vyf_A	No repeats found			
1vyh_C	No repeats found			
1vyh_D	No repeats found			
1vyh_G	No repeats found			
1vyh_H	No repeats found			
1vyh_K	146-182;183-229;230-266;329-375;98-145	0.88008;0.92401;0.92401;0.86671;0.88091	TP	
1vyh_L	No repeats found			
1vyh_O	No repeats found			
1vyh_P	104-145;146-187;188-229;230-266;267-333;334-370;371-408	0.88187;0.88690;0.92491;0.92491;0.85735;0.87485;0.72815	TP	
1vyh_S	No repeats found			
1vyh_T	No repeats found			
1vz2_A	No repeats found			
1vz3_A	No repeats found			
1w2t_C	No repeats found			
1w3b_A	No repeats found			
1w3b_B	No repeats found			
1w6s_A	No repeats found			
1w6s_C	No repeats found			
1w8a_A	No repeats found			
1w8s_E	No repeats found			
1w9c_A	No repeats found			
1w9c_B	No repeats found			
1wa3_D	No repeats found			
1wa5_B	No repeats found			
1wbc_A	No repeats found			
1wbh_C	No repeats found			
1wd3_A	No repeats found			
1wd4_A	No repeats found			
1wdy_A	No repeats found			
1wg0_A	No repeats found			
1wlh_A	666-720;721-756;548-565;566-618;757-810;811-839;840-857;619-651	0.83458;0.70968;0.20666;0.83458;0.77266;0.62844;;0.70968	TP	
1wlh_B	No repeats found			
1wm5_A	No repeats found			
1wmr_A	No repeats found			
1wmr_B	No repeats found			
1wy6_A	124-158;41-74;7-40;75-108	0.77617;0.41976;0.77617;0.59645	TP	
1x0c_B	No repeats found			
1x1v_A	No repeats found			
1x2j_A	No repeats found			
1x2r_A	No repeats found			
1x81_A	No repeats found			
1x8r_A	No repeats found			
1x8t_A	No repeats found			
1xbv_A	No repeats found			
1xbv_B	No repeats found			
1xbx_A	No repeats found			
1xbz_A	No repeats found			
1xbz_B	No repeats found			
1xeu_A	144-165;166-187;188-209;101-122	0.55163;0.56133;0.56133;0.54773	TP	
1xfd_B	No repeats found			
1xfd_C	No repeats found			
1xg2_A	No repeats found			
1xhd_A	101-118;23-40;41-61;62-83	0.49479;0.64845;0.64845;0.52873	TP	
1xhm_A	No repeats found			
1xi3_A	No repeats found			
1xi3_B	No repeats found			
1xkh_B	No repeats found			
1xku_A	No repeats found			
1xky_C	No repeats found			
1xm3_B	No repeats found			
1xm9_A	No repeats found			
1xnf_A	No repeats found			
1xnf_B	No repeats found			
1xqr_B	No repeats found			
1xqs_A	No repeats found			
1xqs_B	No repeats found			
1xuz_A	No repeats found			
1xwd_C	149-175;176-197;198-223;224-244;51-74;75-100;101-125	0.51319;0.44665;0.42900;0.35889;0.56884;0.61256;0.61256	TP	
1xwd_F	149-174;175-197;198-222;223-243;51-74;75-99;100-124	0.49009;0.53901;0.48820;0.34383;0.56373;0.61143;0.61143	TP	
1xwy_A	No repeats found			
1y2a_C	No repeats found			
1yad_A	103-142;158-184;185-200;12-37;38-70;81-102	0.49536;0.43625;0.49352;0.51473;0.51473;0.37577		
1yad_B	No repeats found			
1yad_C	No repeats found			
1yad_D	No repeats found			
1ybg_A	No repeats found			
1ybg_B	No repeats found			
1ybg_C	No repeats found			
1ybg_D	No repeats found			
1ydn_D	No repeats found			
1yif_D	No repeats found			
1ymp_A	143-177;178-210;112-142	0.90021;0.90021;0.82988	TP	
1ymp_B	143-177;178-210;112-142	0.91258;0.91258;0.86154	TP	
1yp2_C	No repeats found			
1yp2_D	No repeats found			
1yp3_C	No repeats found			
1yp3_D	No repeats found			
1yrg_A	No repeats found			
1yrg_B	No repeats found			
1yrz_A	No repeats found			
1yvp_B	No repeats found			
1yvr_A	No repeats found			
1yx1_B	No repeats found			
1yxy_B	No repeats found			
1yyh_A	116-149;150-182;183-214;215-244;52-82;83-115	0.87410;0.92787;0.92787;0.83640;0.89404;0.87224	TP	
1yyh_B	116-149;150-182;183-214;215-243;55-82;83-115	0.85998;0.91948;0.91948;0.83584;0.85342;0.87904	TP	
1z1w_A	No repeats found			
1z2f_A	24-40;41-64;65-80	0.98782;0.99016;0.99016	TP	
1z3h_A	No repeats found			
1z3h_B	177-217;218-590;34-70;591-633;634-673;71-176;830-870	0.69269;;0.66387;0.69269;0.63742;;0.65225	TP	
1z4w_A	No repeats found			
1z50_A	No repeats found			
1z68_A	No repeats found			
1z7x_W	No repeats found			
1z7x_Y	No repeats found			
1z7z_I	No repeats found			
1zco_B	No repeats found			
1zdy_A	No repeats found			
1zgk_A	414-437;438-460;461-484;485-507;532-554;579-601;340-362;363-390;391-413	0.73228;0.77868;0.73228;0.77868;0.67759;0.62934;0.64416;0.68430;0.71052	TP	508-521;555-568
1zhz_A	No repeats found			
1ziw_A	No repeats found			
1znn_B	No repeats found			
1znn_D	93-113;130-147;148-191;192-207;216-241;242-271;26-61;62-92	0.33158;0.66877;0.58672;0.53368;0.52334;0.58672;0.66877;0.50004	TP	
1znn_E	No repeats found			
1zp3_B	No repeats found			
2a0z_A	No repeats found			
2a4a_A	No repeats found			
2a4z_A	No repeats found			
2a5e_A	No repeats found			
2a73_A	No repeats found			
2aa9_A	No repeats found			
2aay_A	No repeats found			
2ac1_A	No repeats found			
2ad7_C	No repeats found			
2aep_A	No repeats found			
2aez_A	No repeats found			
2afg_A	No repeats found			
2agl_A	No repeats found			
2agl_B	86-117;216-263;264-310;311-370;371-414;415-430;118-168;169-215	0.57415;0.65144;0.55737;0.61048;0.65144;;0.62981;0.59571	TP	
2agw_A	No repeats found			
2agw_B	No repeats found			
2agx_A	No repeats found			
2agx_B	86-117;215-263;264-313;314-369;370-418;118-168;169-214	0.56564;0.62960;0.57085;0.57922;0.62960;0.58699;0.58699	TP	
2agy_A	190-234;235-281;282-335;336-386;387-432	0.62089;0.54362;0.53618;0.62089;0.61495	TP	
2agy_B	No repeats found			
2agz_A	174-198;199-214;227-242;243-260;268-285;286-306;307-325;96-114;326-344;345-369;370-390;391-410;411-431;77-95;126-141;142-164	0.49220;0.40098;0.30422;0.32932;0.24637;0.37113;0.21300;0.38754;0.36145;0.40098;0.37860;0.37113;0.22070;0.25918;0.49220;0.39107		165-173
2agz_B	No repeats found			
2ah0_A	No repeats found			
2ah0_B	No repeats found			
2ah1_A	174-201;202-221;86-101;235-254;283-303;304-323;324-348;357-376;102-123;377-398;399-418;124-143;152-173	0.48628;0.41993;0.27844;0.36371;0.36371;0.23020;0.46297;0.48133;0.51113;0.46297;0.44224;0.48628;0.51113		222-234;255-267;268-282;419-431
2ah1_B	No repeats found			
2aj8_D	No repeats found			
2aja_A	No repeats found			
2ajb_A	No repeats found			
2ajb_B	No repeats found			
2aq5_A	No repeats found			
2aq9_A	No repeats found			
2awi_F	No repeats found			
2awi_I	No repeats found			
2awi_J	No repeats found			
2awi_L	No repeats found			
2axv_A	No repeats found			
2axz_A	No repeats found			
2axz_C	No repeats found			
2axz_D	1-41;105-135;148-181;182-221;229-265;266-298;42-72;73-104	0.48857;0.56386;0.50772;0.55950;0.53648;0.56386;0.48043;0.47949	TP	
2b0r_A	102-120;121-139;140-160;64-84	0.33696;0.33940;0.33941;0.30727		
2b5n_A	No repeats found			
2b5n_D	No repeats found			
2b6c_A	121-155;156-187;188-213;52-82;3-51;83-120	0.60760;0.58510;0.38740;0.60760;0.39374;0.51989	TP	
2b7m_C	No repeats found			
2bbc_A	109-151;152-176;177-227;228-264;265-284;29-64;317-354;4-28;65-99	0.68646;0.44565;0.65118;0.68646;0.43211;0.58726;0.37900;0.44565;0.44640		
2bbk_J	No repeats found			
2bcj_B	No repeats found			
2bct_A	No repeats found			
2bdq_A	No repeats found			
2beb_A	No repeats found			
2bed_A	No repeats found			
2bex_A	No repeats found			
2bex_B	No repeats found			
2bib_A	No repeats found			
2bjb_A	No repeats found			
2bkg_A	109-141;43-75;76-108	0.94795;0.93895;0.94795	TP	
2bkg_B	109-141;43-75;76-108	0.95179;0.93319;0.95179	TP	
2bkk_B	106-138;139-166;40-72;73-105	0.92064;0.68888;0.87905;0.92064	TP	
2bkk_D	106-138;12-39;139-166;40-72;73-105	0.88492;0.76060;0.60135;0.85509;0.88492	TP	
2bku_B	No repeats found			
2ble_A	No repeats found			
2bml_A	209-225;226-245;246-270;271-288;289-315	0.38457;0.49538;0.49538;0.38457;0.41638		
2bml_B	No repeats found			
2bmy_B	No repeats found			
2bmz_B	No repeats found			
2bn0_A	No repeats found			
2bn0_B	No repeats found			
2bnh_A	No repeats found			
2bpt_A	No repeats found			
2bwm_A	No repeats found			
2bwr_A	No repeats found			
2c0l_A	467-502;350-383;503-536;537-570;571-615;616-636;384-417;418-466	0.78913;0.86047;0.80492;0.87867;0.85506;0.36446;0.87867;0.51216	TP	
2c0m_A	430-465;466-499;500-534;535-578;313-346;347-381	0.79017;0.84014;0.87590;0.83908;0.88120;0.88120	TP	
2c0m_B	430-465;466-499;500-534;535-579;313-346;347-381	0.78619;0.86438;0.89506;0.83143;0.89506;0.88271	TP	
2c0m_C	430-465;466-499;500-534;313-346;347-381	0.80063;0.84961;0.87876;0.87876;0.87474	TP	
2c0m_F	430-465;466-499;500-534;535-578;579-599;313-346;347-381	0.79583;0.84625;0.87773;0.83770;;0.87773;0.87057	TP	
2c1m_A	199-246;247-283;284-329;330-367;368-417;418-452;110-156;463-498;157-198	0.70919;0.79062;0.83734;0.80868;0.80206;0.79062;0.89337;0.72599;0.89337	TP	
2c1t_A	No repeats found			
2c1t_B	No repeats found			
2c91_A	No repeats found			
2c91_E	No repeats found			
2c91_F	No repeats found			
2c91_G	No repeats found			
2c91_I	No repeats found			
2c91_J	No repeats found			
2ca6_A	No repeats found			
2ca6_B	No repeats found			
2ce9_D	No repeats found			
2clp_B	No repeats found			
2clp_C	161-193;42-71;72-96;97-135	0.54147;0.54147;0.44549;0.52560	TP	
2clp_E	138-160;161-193;42-71;72-90;104-137	0.43984;0.54191;0.54191;0.45795;0.53690	TP	
2clp_F	No repeats found			
2clp_G	No repeats found			
2clp_H	No repeats found			
2clp_I	138-160;161-193;42-71;72-90;104-137	0.44149;0.54162;0.54162;0.46585;0.53648	TP	
2clp_J	No repeats found			
2clp_K	No repeats found			
2cnx_A	139-174;175-223;262-310;55-90;91-138	0.92160;0.89134;0.87148;0.81853;0.92160	TP	
2co0_A	No repeats found			
2co0_C	No repeats found			
2cz5_A	No repeats found			
2cz5_B	108-138;139-164;165-184;185-207;31-58;5-30;59-84;85-107	0.44283;0.41668;0.50175;0.44308;0.45010;0.49515;0.50175;0.40409		
2czd_A	103-131;132-154;155-179;180-206;2-22;23-54;55-75	0.45197;0.42915;0.45148;0.52670;0.54830;0.45148;0.54830		
2czd_B	103-133;134-154;155-181;182-202;2-22;23-54;55-75;76-102	0.41448;0.40128;0.43068;0.42730;0.49687;0.45203;0.49687;0.45203		
2cze_A	103-133;134-155;156-179;180-206;2-22;23-54;55-75;76-102	0.52636;0.42085;0.43169;0.50050;0.52636;0.45302;0.51655;0.45302		
2cze_B	118-133;134-154;155-179;180-208;2-24;25-54;55-79;80-100	0.63736;0.50000;0.41734;0.63736;0.54208;0.43029;0.62178;0.43027	TP	
2czf_A	No repeats found			
2czf_B	No repeats found			
2czv_B	No repeats found			
2d43_A	No repeats found			
2d9q_B	No repeats found			
2db0_A	108-144;145-173;182-211;212-247;33-62;63-100;9-32	0.58968;0.68348;0.74472;0.68574;0.74472;0.68574;0.47644	TP	
2dg1_A	No repeats found			
2dg1_C	No repeats found			
2dg1_E	No repeats found			
2dg1_F	No repeats found			
2dkt_A	No repeats found			
2dso_A	No repeats found			
2dso_B	No repeats found			
2dso_C	No repeats found			
2dso_D	No repeats found			
2dso_E	No repeats found			
2dso_F	No repeats found			
2dvw_A	133-165;166-198;199-225;33-65;6-32;66-98;99-132	0.94198;0.86938;0.59150;0.83903;0.63923;0.91185;0.94198	TP	
2dw7_C	No repeats found			
2dw7_D	No repeats found			
2dw7_E	No repeats found			
2dw7_N	No repeats found			
2dwz_A	132-164;165-197;198-225;33-65;6-32;66-98;99-131	0.90049;0.85286;0.58359;0.82359;0.63816;0.88909;0.90049	TP	
2dwz_C	132-164;165-197;198-225;33-65;6-32;66-98;99-131	0.94013;0.86873;0.61226;0.85275;0.63969;0.88230;0.94013	TP	
2dyh_A	No repeats found			
2dzn_A	No repeats found			
2dzn_C	No repeats found			
2dzn_E	No repeats found			
2dzo_A	No repeats found			
2dzo_C	No repeats found			
2e7s_K	No repeats found			
2e7s_L	37-65;66-100;101-129	0.73251;0.73251;0.71213	TP	
2e7s_M	41-68;69-102;103-130	0.72776;0.64781;0.72776	TP	
2e7s_N	No repeats found			
2e7s_O	No repeats found			
2e7s_S	125-147;61-88;98-124;34-60	0.49107;0.65483;0.71698;0.71697	TP	
2e9w_A	No repeats found			
2e9w_B	No repeats found			
2ec8_A	No repeats found			
2ecf_A	No repeats found			
2egz_C	No repeats found			
2ekc_B	No repeats found			
2exh_D	No repeats found			
2exj_A	No repeats found			
2exj_D	No repeats found			
2f0y_A	111-144;145-182;213-250;251-289	0.81022;0.76920;0.81022;0.72293	TP	
2f10_A	No repeats found			
2f11_A	No repeats found			
2f27_A	No repeats found			
2f6e_A	No repeats found			
2f8x_K	1988-2021;2022-2054;2055-2086;2087-2119;1921-1954;1955-1987	0.80757;0.92503;0.92503;0.83083;0.86827;0.84507	TP	
2f8y_A	2021-2054;2055-2086;1921-1954;2087-2119;1955-1987;1988-2020	0.90104;0.91740;0.91740;0.80646;0.84908;0.89856	TP	
2f8y_B	2022-2054;2055-2086;2087-2117;1924-1954;1955-1987;1988-2021	0.91387;0.91387;0.83460;0.82269;0.87172;0.89513	TP	
2f9c_A	107-123;124-140;152-168;169-185;186-207;208-231;232-249;269-286;287-308;72-89;90-106	0.64909;0.54767;0.64909;0.58909;0.58705;0.58909;0.52937;0.58167;0.58167;0.52796;0.57405	TP	
2f9c_B	No repeats found			
2faw_B	No repeats found			
2fbn_A	103-137;138-171;22-52;53-102	0.72995;0.72995;0.60153;0.72821	TP	
2fi7_B	No repeats found			
2fkg_A	No repeats found			
2fkj_A	No repeats found			
2fkj_B	No repeats found			
2fkj_C	No repeats found			
2fko_A	113-130;17-34;35-55;56-77;78-94;95-112	0.72603;0.55657;0.56826;0.56826;0.79861;0.79861	TP	
2flu_X	No repeats found			
2fo7_A	17-49;50-84;85-118	0.90737;0.95919;0.95919	TP	
2fp8_A	No repeats found			
2fpb_A	No repeats found			
